Listing ID,Price,Address,Beds,Baths,SqFt,Link,Image URL,Latitude,Longitude,Date
7129449,1786000.0,"5911 Canyon Heights Ln, Los Angeles, CA 90068",3.0,2.0,1734.0,https://www.redfin.com/CA/Los-Angeles/5911-Canyon-Heights-Ln-90068/home/7129449,https://ssl.cdn-redfin.com/photo/40/islphoto/817/genIslnoResize.25570817_0.jpg,34.1146136,-118.3168397,2025-08-20
5314215,1555555.0,"7241 Woodrow Wilson Dr, Los Angeles, CA 90068",2.0,2.0,1208.0,https://www.redfin.com/CA/Los-Angeles/7241-Woodrow-Wilson-Dr-90068/home/5314215,https://ssl.cdn-redfin.com/photo/45/islphoto/693/genIslnoResize.OC25181693_3.jpg,34.1242352,-118.3502469,2025-08-20
5313322,2100000.0,"7265 Caverna Dr, Los Angeles, CA 90068",3.0,3.0,2494.0,https://www.redfin.com/CA/Los-Angeles/7265-Caverna-Dr-90068/home/5313322,https://ssl.cdn-redfin.com/photo/40/islphoto/027/genIslnoResize.25577027_0.jpg,34.1210087,-118.3509355,2025-08-20
7128852,1725000.0,"3074 Lake Hollywood Dr, Los Angeles, CA 90068",4.0,2.0,1903.0,https://www.redfin.com/CA/Los-Angeles/3074-Lake-Hollywood-Dr-90068/home/7128852,https://ssl.cdn-redfin.com/photo/40/islphoto/205/genIslnoResize.25576205_0.jpg,34.132603,-118.3395915,2025-08-20
7129197,649000.0,"2604 N Beachwood Dr #2, Los Angeles, CA 90068",2.0,2.0,979.0,https://www.redfin.com/CA/Los-Angeles/2604-N-Beachwood-Dr-90068/unit-2/home/7129197,https://ssl.cdn-redfin.com/photo/40/islphoto/613/genIslnoResize.25572613_0.jpg,34.1179286,-118.3211954,2025-08-20
7130842,1600000.0,"6190 Temple Hill Dr, Los Angeles, CA 90068",2.0,2.0,1158.0,https://www.redfin.com/CA/Los-Angeles/6190-Temple-Hill-Dr-90068/home/7130842,https://ssl.cdn-redfin.com/photo/40/islphoto/875/genIslnoResize.25576875_0.jpg,34.1114498,-118.3246477,2025-08-20
7129721,5299000.0,"2459 Park Oak Dr, Los Angeles, CA 90068",5.0,5.0,4700.0,https://www.redfin.com/CA/Los-Angeles/2459-Park-Oak-Dr-90068/home/7129721,https://ssl.cdn-redfin.com/photo/40/islphoto/231/genIslnoResize.25565231_0.jpg,34.1152333,-118.3124276,2025-08-20
7130646,2300000.0,"2528 Dearborn Dr, Los Angeles, CA 90068",4.0,4.0,2800.0,https://www.redfin.com/CA/Los-Angeles/2528-Dearborn-Dr-90068/home/7130646,https://ssl.cdn-redfin.com/photo/40/islphoto/261/genIslnoResize.25570261_2.jpg,34.1142844,-118.3226567,2025-08-20
7114793,4495000.0,"7020 La Presa Dr, Los Angeles, CA 90068",4.0,4.0,4558.0,https://www.redfin.com/CA/Los-Angeles/7020-La-Presa-Dr-90068/home/7114793,https://ssl.cdn-redfin.com/photo/40/islphoto/081/genIslnoResize.25575081_0.jpg,34.109073,-118.3413432,2025-08-20
7129920,2995000.0,"6300 Mulholland Hwy, Los Angeles, CA 90068",4.0,4.0,3109.0,https://www.redfin.com/CA/Los-Angeles/6300-Mulholland-Hwy-90068/home/7129920,https://ssl.cdn-redfin.com/photo/40/islphoto/397/genIslnoResize.25577397_0.jpg,34.1274085,-118.3245289,2025-08-20
