Listing ID,Price,Address,Beds,Baths,SqFt,Link,Image URL,Latitude,Longitude
7127630,"$2,399,000","2350 San Marco Dr, Los Angeles, CA 90068",4 beds,4 baths,"4,800",https://www.redfin.com/CA/Los-Angeles/2350-San-Marco-Dr-90068/home/7127630,https://ssl.cdn-redfin.com/photo/40/islphoto/661/genIslnoResize.25554661_0.jpg,34.114169,-118.3311043
7130430,"$1,895,000","2575 N Beachwood Dr, Los Angeles, CA 90068",3 beds,3 baths,"1,868",https://www.redfin.com/CA/Los-Angeles/2575-N-Beachwood-Dr-90068/home/7130430,https://ssl.cdn-redfin.com/photo/40/islphoto/331/genIslnoResize.25554331_1.jpg,34.1172588,-118.3217548
5315241,"$1,695,000","3006 Vista Crest Dr, Los Angeles, CA 90068",3 beds,3.5 baths,"2,411",https://www.redfin.com/CA/Los-Angeles/3006-Vista-Crest-Dr-90068/home/5315241,https://ssl.cdn-redfin.com/photo/40/islphoto/015/genIslnoResize.25554015_1.jpg,34.1230392,-118.3461263
7114441,"$691,000","6704 Hillpark Dr #202, Los Angeles, CA 90068",1 bed,1 bath,942,https://www.redfin.com/CA/Los-Angeles/6704-Hillpark-Dr-90068/unit-202/home/7114441,https://ssl.cdn-redfin.com/photo/40/islphoto/237/genIslnoResize.25554237_0.jpg,34.1177975,-118.3390751
7129146,"$2,395,000","3236 Primera Ave, Los Angeles, CA 90068",4 beds,4.5 baths,"3,651",https://www.redfin.com/CA/Los-Angeles/3236-Primera-Ave-90068/home/7129146,https://ssl.cdn-redfin.com/photo/40/islphoto/843/genIslnoResize.25552843_0.jpg,34.1293427,-118.3453386
7129697,"$1,800,000","5734 Cazaux Dr, Los Angeles, CA 90068",5 beds,3 baths,"2,655",https://www.redfin.com/CA/Los-Angeles/5734-Cazaux-Dr-90068/home/7129697,https://ssl.cdn-redfin.com/photo/45/islphoto/004/genIslnoResize.SR25122004_3.jpg,34.1149075,-118.3142611
7131917,"$1,799,000","2256 Bronson Hill Dr, Los Angeles, CA 90068",2 beds,2 baths,"1,586",https://www.redfin.com/CA/Los-Angeles/2256-Bronson-Hill-Dr-90068/home/7131917,https://ssl.cdn-redfin.com/photo/45/islphoto/572/genIslnoResize.BB25102572_0.jpg,34.1115404,-118.3157433
7128116,"$529,000","2700 Cahuenga Blvd #1203, Los Angeles, CA 90068",1 bed,1 bath,685,https://www.redfin.com/CA/Los-Angeles/2700-Cahuenga-Blvd-E-90068/unit-1203/home/7128116,https://ssl.cdn-redfin.com/photo/40/islphoto/591/genIslnoResize.25547591_1.jpg,34.1186309,-118.3368348
196114704,"$4,100,000","1734 Taft Ave, Los Angeles, CA 90028",24 beds,22 baths,"14,029",https://www.redfin.com/CA/Los-Angeles/1734-Taft-Ave-90028/home/196114704,https://ssl.cdn-redfin.com/photo/40/islphoto/309/genIslnoResize.25553309_0.jpg,34.1027831,-118.31445
7131871,"$2,996,000","5698 Holly Oak Dr, Los Angeles, CA 90068",4 beds,4 baths,"3,986",https://www.redfin.com/CA/Los-Angeles/5698-Holly-Oak-Dr-90068/home/7131871,https://ssl.cdn-redfin.com/photo/40/islphoto/205/genIslnoResize.25553205_0.jpg,34.1100282,-118.3135694
7114526,"$585,000","6732 Hillpark Dr #307, Los Angeles, CA 90068",2 beds,2 baths,"1,221",https://www.redfin.com/CA/Los-Angeles/6732-Hillpark-Dr-90068/unit-307/home/7114526,https://ssl.cdn-redfin.com/photo/40/islphoto/931/genIslnoResize.25526931_0.jpg,34.1180482,-118.3401201
7128429,"$2,495,000","3127 Arrowhead Dr, Los Angeles, CA 90068",4 beds,2.5 baths,"2,763",https://www.redfin.com/CA/Los-Angeles/3127-Arrowhead-Dr-90068/home/7128429,https://ssl.cdn-redfin.com/photo/40/islphoto/161/genIslnoResize.25552161_2.jpg,34.1263746,-118.3276099
7128185,"$499,900","2700 Cahuenga Blvd E #3104, Los Angeles, CA 90068",1 bed,1 bath,685,https://www.redfin.com/CA/Los-Angeles/2700-Cahuenga-Blvd-E-90068/unit-3104/home/7128185,https://ssl.cdn-redfin.com/photo/45/islphoto/276/genIslnoResize.SR25134276_0.jpg,34.1186309,-118.3368348
7126619,"$3,900,000","2608 Carman Crest Dr, Los Angeles, CA 90068",4 beds,3 baths,—,https://www.redfin.com/CA/Los-Angeles/2608-Carman-Crest-Dr-90068/home/7126619,https://ssl.cdn-redfin.com/photo/40/islphoto/851/genIslnoResize.25551851_1.jpg,34.116003,-118.3486831
7126970,"$7,798,000","1851 Outpost Dr, Los Angeles, CA 90068",6 beds,6.5 baths,"5,906",https://www.redfin.com/CA/Los-Angeles/1851-Outpost-Dr-90068/home/7126970,https://ssl.cdn-redfin.com/photo/40/islphoto/893/genIslnoResize.25550893_5.jpg,34.105493,-118.344527
5313452,"$2,795,000","7308 Pacific View Dr, Los Angeles, CA 90068",3 beds,3 baths,"3,422",https://www.redfin.com/CA/Los-Angeles/7308-Pacific-View-Dr-90068/home/5313452,https://ssl.cdn-redfin.com/photo/40/islphoto/021/genIslnoResize.25552021_1.jpg,34.1205922,-118.3520774
7128084,"$490,000","3480 Barham Blvd #226, Los Angeles, CA 90068",1 bed,1 bath,812,https://www.redfin.com/CA/Los-Angeles/3480-Barham-Blvd-90068/unit-226/home/7128084,https://ssl.cdn-redfin.com/photo/40/islphoto/735/genIslnoResize.25551735_0.jpg,34.135386,-118.3418345
7131462,"$1,695,000","2464 Hollyridge Dr, Los Angeles, CA 90068",2 beds,3 baths,"1,830",https://www.redfin.com/CA/Los-Angeles/2464-Hollyridge-Dr-90068/home/7131462,https://ssl.cdn-redfin.com/photo/40/islphoto/291/genIslnoResize.25551291_0.jpg,34.1125915,-118.3193189
7128290,"$2,595,000","6570 Lakeridge Rd, Los Angeles, CA 90068",3 beds,2 baths,"2,201",https://www.redfin.com/CA/Los-Angeles/6570-Lakeridge-Rd-90068/home/7128290,https://ssl.cdn-redfin.com/photo/40/islphoto/691/genIslnoResize.25547691_1.jpg,34.1236927,-118.3393689
7129302,"$1,700,000","2420 N Beachwood Dr, Los Angeles, CA 90068",6 beds,3 baths,"3,280",https://www.redfin.com/CA/Los-Angeles/2420-N-Beachwood-Dr-90068/home/7129302,https://ssl.cdn-redfin.com/photo/40/islphoto/715/genIslnoResize.25550715_4.jpg,34.1138282,-118.3213819
7127729,"$2,889,150","6324 Quebec Dr, Los Angeles, CA 90068",4 beds,5 baths,"4,012",https://www.redfin.com/CA/Los-Angeles/6324-Quebec-Dr-90068/home/7127729,https://ssl.cdn-redfin.com/photo/40/islphoto/217/genIslnoResize.25551217_0.jpg,34.1132845,-118.3264924
7131856,"$2,849,000","5649 Valley Oak Dr, Los Angeles, CA 90068",3 beds,3.5 baths,"2,661",https://www.redfin.com/CA/Los-Angeles/5649-Valley-Oak-Dr-90068/home/7131856,https://ssl.cdn-redfin.com/photo/40/islphoto/059/genIslnoResize.25551059_0.jpg,34.1104741,-118.3128356
189465467,"$2,800,000","3657 1/2 Regal Pl Unit 3657 1/2, Los Angeles, CA 90068",4 beds,4 baths,"2,560",https://www.redfin.com/CA/Los-Angeles/3657-1-2-Regal-Pl-90068/unit-3657-1-2/home/189465467,https://ssl.cdn-redfin.com/photo/40/islphoto/399/genIslnoResize.25550399_0.jpg,34.1342293,-118.3616378
7131438,"$3,050,000","5940 Manola Way, Los Angeles, CA 90068",4 beds,3.5 baths,"3,316",https://www.redfin.com/CA/Los-Angeles/5940-Manola-Way-90068/home/7131438,https://ssl.cdn-redfin.com/system_files/media/1104921_JPG/genDesktopMapHomeCardUrl/item_4.jpg,34.1123199,-118.3190035
5311217,"$2,225,000","3201 Bonnie Hill Dr, Los Angeles, CA 90068",4 beds,3.5 baths,"1,915",https://www.redfin.com/CA/Los-Angeles/3201-Bonnie-Hill-Dr-90068/home/5311217,https://ssl.cdn-redfin.com/photo/45/islphoto/332/genIslnoResize.SR25088332_0.jpg,34.1292059,-118.3587933
7114666,"$3,595,000","2415 Castilian Dr, Los Angeles, CA 90068",5 beds,6 baths,"3,519",https://www.redfin.com/CA/Los-Angeles/2415-Castilian-Dr-90068/home/7114666,https://ssl.cdn-redfin.com/photo/40/islphoto/013/genIslnoResize.25550013_2.jpg,34.1141464,-118.3435468
7128627,"$1,539,000","3374 Floyd, Los Angeles, CA 90068",3 beds,2 baths,"1,539",https://www.redfin.com/CA/Los-Angeles/3374-Floyd-Ter-90068/home/7128627,https://ssl.cdn-redfin.com/photo/45/islphoto/652/genIslnoResize.SR25120652_2.jpg,34.1329576,-118.3447204
7129467,"$1,699,000","5919 Tuxedo Ter, Los Angeles, CA 90068",2 beds,2.5 baths,"1,969",https://www.redfin.com/CA/Los-Angeles/5919-Tuxedo-Ter-90068/home/7129467,https://ssl.cdn-redfin.com/photo/40/islphoto/813/genIslnoResize.25549813_6.jpg,34.1152044,-118.3168496
7114884,"$1,998,000","1954 Pinehurst Rd, Los Angeles, CA 90068",3 beds,2 baths,"2,363",https://www.redfin.com/CA/Los-Angeles/1954-Pinehurst-Rd-90068/home/7114884,https://ssl.cdn-redfin.com/photo/40/islphoto/637/genIslnoResize.25546637_4.jpg,34.1062298,-118.3403491
7127360,"$585,000","1940 N Highland Ave #2, Los Angeles, CA 90068",2 beds,2 baths,"1,220",https://www.redfin.com/CA/Los-Angeles/1940-N-Highland-Ave-90068/unit-2/home/7127360,https://ssl.cdn-redfin.com/photo/45/islphoto/089/genIslnoResize.SR25126089_0.jpg,34.10648,-118.3368355
7129048,"$2,849,000","3300 N Knoll Dr, Los Angeles, CA 90068",4 beds,3.5 baths,"3,558",https://www.redfin.com/CA/Los-Angeles/3300-N-Knoll-Dr-90068/home/7129048,https://ssl.cdn-redfin.com/photo/40/islphoto/577/genIslnoResize.25548577_4.jpg,34.1291396,-118.3430533
7127480,"$895,000","2260 N Cahuenga Blvd #307, Los Angeles, CA 90068",2 beds,3 baths,"1,768",https://www.redfin.com/CA/Los-Angeles/2260-N-Cahuenga-Blvd-90068/unit-307/home/7127480,https://ssl.cdn-redfin.com/photo/40/islphoto/375/genIslnoResize.25547375_0.jpg,34.1115062,-118.3329975
7128875,"$2,695,000","3479 Wonder View Dr, Los Angeles, CA 90068",4 beds,3 baths,"2,705",https://www.redfin.com/CA/Los-Angeles/3479-Wonder-View-Dr-90068/home/7128875,https://ssl.cdn-redfin.com/photo/40/islphoto/401/genIslnoResize.25546401_0.jpg,34.1314293,-118.3387387
7126663,"$8,499,000","2511 Carman Crest Dr, Los Angeles, CA 90068",5 beds,6 baths,"4,960",https://www.redfin.com/CA/Los-Angeles/2511-Carman-Crest-Dr-90068/home/7126663,https://ssl.cdn-redfin.com/photo/40/islphoto/139/genIslnoResize.25538139_0.jpg,34.1147414,-118.3474961
77510960,"$13,999,000","7100 La Presa Dr, Los Angeles, CA 90068",6 beds,7.5 baths,"8,385",https://www.redfin.com/CA/Los-Angeles/7100-La-Presa-Dr-90068/home/77510960,https://ssl.cdn-redfin.com/photo/40/islphoto/519/genIslnoResize.25544519_0.jpg,34.1078357,-118.3429198
5310704,"$2,895,000","3701 Multiview Dr, Los Angeles, CA 90068",6 beds,6.5 baths,"4,121",https://www.redfin.com/CA/Los-Angeles/3701-Multiview-Dr-90068/home/5310704,https://ssl.cdn-redfin.com/photo/40/islphoto/645/genIslnoResize.25546645_0.jpg,34.132563,-118.3604736
7126616,"$3,750,000","2660 Carman Crest Dr, Los Angeles, CA 90068",5 beds,5.5 baths,"4,190",https://www.redfin.com/CA/Los-Angeles/2660-Carman-Crest-Dr-90068/home/7126616,https://ssl.cdn-redfin.com/photo/40/islphoto/313/genIslnoResize.25542313_1.jpg,34.1175196,-118.3489723
7126649,"$2,695,000","2500 Carman Crest Dr, Los Angeles, CA 90068",3 beds,3.5 baths,"2,386",https://www.redfin.com/CA/Los-Angeles/2500-Carman-Crest-Dr-90068/home/7126649,https://ssl.cdn-redfin.com/photo/40/islphoto/235/genIslnoResize.25543235_2.jpg,34.1149855,-118.3471093
7129935,"$1,595,000","3102 Durand Dr, Los Angeles, CA 90068",3 beds,2 baths,"2,043",https://www.redfin.com/CA/Los-Angeles/3102-Durand-Dr-90068/home/7129935,https://ssl.cdn-redfin.com/photo/45/islphoto/462/genIslnoResize.PW25093462_5.jpg,34.1256561,-118.323396
7130848,"$2,049,000","2261 Vasanta Way, Los Angeles, CA 90068",3 beds,3 baths,"2,654",https://www.redfin.com/CA/Los-Angeles/2261-Vasanta-Way-90068/home/7130848,https://ssl.cdn-redfin.com/photo/40/islphoto/387/genIslnoResize.25545387_4.jpg,34.1118571,-118.323397
7131751,"$1,895,000","5675 Spreading Oak Dr, Los Angeles, CA 90068",3 beds,2 baths,"1,999",https://www.redfin.com/CA/Los-Angeles/5675-Spreading-Oak-Dr-90068/home/7131751,https://ssl.cdn-redfin.com/photo/40/islphoto/681/genIslnoResize.25518681_0.jpg,34.1138968,-118.3145725
7114808,"$4,695,000","7064 La Presa Dr, Los Angeles, CA 90068",4 beds,4 baths,"4,198",https://www.redfin.com/CA/Los-Angeles/7064-La-Presa-Dr-90068/home/7114808,https://ssl.cdn-redfin.com/photo/40/islphoto/783/genIslnoResize.25544783_0.jpg,34.1086096,-118.3424004
7128219,"$620,000","2700 Cahuenga Blvd #4107, Los Angeles, CA 90068",2 beds,2 baths,"1,002",https://www.redfin.com/CA/Los-Angeles/2700-Cahuenga-Blvd-E-90068/unit-4107/home/7128219,https://ssl.cdn-redfin.com/photo/40/islphoto/559/genIslnoResize.25544559_0.jpg,34.1186309,-118.3368348
7126720,"$3,495,000","2055 Outpost Dr, Los Angeles, CA 90068",4 beds,4.5 baths,"3,301",https://www.redfin.com/CA/Los-Angeles/2055-Outpost-Dr-90068/home/7126720,https://ssl.cdn-redfin.com/photo/40/islphoto/479/genIslnoResize.25543479_9.jpg,34.1075461,-118.3458981
189546085,"$1,300,000","3649 Regal Pl #203, Los Angeles, CA 90068",2 beds,2 baths,"1,630",https://www.redfin.com/CA/Los-Angeles/3649-Regal-Pl-90068/unit-203/home/189546085,https://ssl.cdn-redfin.com/photo/40/islphoto/393/genIslnoResize.25543393_0.jpg,34.1342348,-118.3620943
7131316,"$799,000","5920 Chula Vista Way, Los Angeles, CA 90068",2 beds,3 baths,"1,067",https://www.redfin.com/CA/Los-Angeles/5920-Chula-Vista-Way-90068/home/7131316,https://ssl.cdn-redfin.com/photo/40/islphoto/947/genIslnoResize.25542947_6.jpg,34.1072566,-118.3187301
7127963,"$1,500,000","2042 Holly Dr, Los Angeles, CA 90068",5 beds,4 baths,"3,082",https://www.redfin.com/CA/Los-Angeles/2042-Holly-Dr-90068/home/7127963,https://ssl.cdn-redfin.com/photo/45/islphoto/928/genIslnoResize.SR25110928_1.jpg,34.1087309,-118.3294862
187969946,"$1,199,000","1746 Garfield Pl #203, Los Angeles, CA 90028",3 beds,2.5 baths,"1,646",https://www.redfin.com/CA/Los-Angeles/1746-Garfield-Pl-90028/unit-203/home/187969946,https://ssl.cdn-redfin.com/photo/45/islphoto/597/genIslnoResize.SR25112597_0.jpg,34.1031303,-118.3104432
187966181,"$969,000","1746 Garfield Pl #101, Los Angeles, CA 90028",2 beds,2.5 baths,"1,520",https://www.redfin.com/CA/Los-Angeles/1746-Garfield-Pl-90028/unit-101/home/187966181,https://ssl.cdn-redfin.com/photo/45/islphoto/675/genIslnoResize.SR25111675_0.jpg,34.1031303,-118.3104432
7131335,"$880,000","1957 N Bronson Ave #112, Los Angeles, CA 90068",2 beds,3 baths,"1,410",https://www.redfin.com/CA/Los-Angeles/1957-N-Bronson-Ave-90068/unit-112/home/7131335,https://ssl.cdn-redfin.com/photo/40/islphoto/069/genIslnoResize.25542069_3.jpg,34.1069136,-118.3182771
7129373,"$2,449,000","2643 Hollyridge Dr, Los Angeles, CA 90068",3 beds,3 baths,"2,298",https://www.redfin.com/CA/Los-Angeles/2643-Hollyridge-Dr-90068/home/7129373,https://ssl.cdn-redfin.com/photo/40/islphoto/083/genIslnoResize.25538083_0.jpg,34.114211,-118.3191162
7127382,"$499,000","1940 N Highland Ave #25, Los Angeles, CA 90068",2 beds,2 baths,980,https://www.redfin.com/CA/Los-Angeles/1940-N-Highland-Ave-90068/unit-25/home/7127382,https://ssl.cdn-redfin.com/photo/45/islphoto/938/genIslnoResize.SR25092938_1.jpg,34.10648,-118.3368355
7126653,"$1,595,000","2422 Carman Crest Dr, Los Angeles, CA 90068",3 beds,2 baths,"2,127",https://www.redfin.com/CA/Los-Angeles/2422-Carman-Crest-Dr-90068/home/7126653,https://ssl.cdn-redfin.com/photo/40/islphoto/597/genIslnoResize.25539597_0.jpg,34.1147203,-118.3461387
7126982,"$2,649,000","7229 Senalda Rd, Los Angeles, CA 90068",3 beds,3 baths,"2,337",https://www.redfin.com/CA/Los-Angeles/7229-Senalda-Rd-90068/home/7126982,https://ssl.cdn-redfin.com/photo/40/islphoto/209/genIslnoResize.25539209_0.jpg,34.1165401,-118.3476853
195155209,"$1,145,000","7315 W Pyramid Pl, Los Angeles, CA 90046",4 beds,7 baths,"3,765",https://www.redfin.com/CA/Los-Angeles/7315-Pyramid-Pl-90046/home/195155209,https://ssl.cdn-redfin.com/photo/40/islphoto/207/genIslnoResize.25539207_0.jpg,34.12042,-118.35235
22123708,"$2,479,000","2995 Belden Dr, Los Angeles, CA 90068",4 beds,3.5 baths,"4,106",https://www.redfin.com/CA/Los-Angeles/2995-Belden-Dr-90068/home/22123708,https://ssl.cdn-redfin.com/photo/45/islphoto/903/genIslnoResize.SR25105903_0.jpg,34.1234756,-118.3220679
5314821,"$1,225,000","3217 Bennett Dr, Los Angeles, CA 90068",2 beds,1 bath,"1,112",https://www.redfin.com/CA/Los-Angeles/3217-Bennett-Dr-90068/home/5314821,https://ssl.cdn-redfin.com/photo/40/islphoto/255/genIslnoResize.25538255_5.jpg,34.1271021,-118.3466975
5312373,"$2,599,000","7470 Woodrow Wilson Dr, Los Angeles, CA 90046",4 beds,4.5 baths,"3,434",https://www.redfin.com/CA/Los-Angeles/7470-Woodrow-Wilson-Dr-90046/home/5312373,https://ssl.cdn-redfin.com/photo/40/islphoto/629/genIslnoResize.25537629_3.jpg,34.1244155,-118.3581795
79040640,"$3,995,000","3314 Wonder View Dr, Los Angeles, CA 90068",4 beds,4 baths,"3,231",https://www.redfin.com/CA/Los-Angeles/3314-Wonder-View-Dr-90068/home/79040640,https://ssl.cdn-redfin.com/photo/40/islphoto/947/genIslnoResize.25535947_1.jpg,34.128801,-118.3405221
7127042,"$1,195,000","1945 Holly Dr, Los Angeles, CA 90068",4 beds,3 baths,"2,277",https://www.redfin.com/CA/Los-Angeles/1945-Holly-Dr-90068/home/7127042,https://ssl.cdn-redfin.com/photo/40/islphoto/771/genIslnoResize.25522771_0.jpg,34.1065785,-118.3299595
7128704,"$2,299,000","3319 Charleston Way, Los Angeles, CA 90068",4 beds,4 baths,"3,165",https://www.redfin.com/CA/Los-Angeles/3319-Charleston-Way-90068/home/7128704,https://ssl.cdn-redfin.com/photo/40/islphoto/663/genIslnoResize.25536663_0.jpg,34.1323168,-118.3469673
5313396,"$2,500,000","7349 Pacific View Dr, Los Angeles, CA 90068",4 beds,2.5 baths,"2,295",https://www.redfin.com/CA/Los-Angeles/7349-Pacific-View-Dr-90068/home/5313396,https://ssl.cdn-redfin.com/photo/40/islphoto/425/genIslnoResize.25536425_6.jpg,34.121503,-118.3532696
5313936,"$1,250,000","6933 Vanland Trl, Los Angeles, CA 90068",3 beds,2 baths,"1,460",https://www.redfin.com/CA/Los-Angeles/6933-Vanland-Trl-90068/home/5313936,https://ssl.cdn-redfin.com/photo/40/islphoto/755/genIslnoResize.25535755_A.jpg,34.122006,-118.3453045
7129102,"$1,798,888","3261 N Knoll Dr, Los Angeles, CA 90068",4 beds,3 baths,"2,100",https://www.redfin.com/CA/Los-Angeles/3261-N-Knoll-Dr-90068/home/7129102,https://ssl.cdn-redfin.com/photo/40/islphoto/417/genIslnoResize.25533417_1.jpg,34.12736,-118.3430188
7127804,"$2,495,000","2280 Holly Dr, Los Angeles, CA 90068",4 beds,4.5 baths,"2,994",https://www.redfin.com/CA/Los-Angeles/2280-Holly-Dr-90068/home/7127804,https://ssl.cdn-redfin.com/photo/40/islphoto/327/genIslnoResize.25535327_0.jpg,34.1124158,-118.3306217
183827653,"$1,685,000","6325 Primrose Ave, Los Angeles, CA 90068",3 beds,3.5 baths,"2,169",https://www.redfin.com/CA/Los-Angeles/6325-Primrose-Ave-90068/home/183827653,https://ssl.cdn-redfin.com/photo/40/islphoto/449/genIslnoResize.25534449_1.jpg,34.110231,-118.327656
7130319,"$2,345,000","2860 Hollyridge Dr, Los Angeles, CA 90068",3 beds,2 baths,"1,813",https://www.redfin.com/CA/Los-Angeles/2860-Hollyridge-Dr-90068/home/7130319,https://ssl.cdn-redfin.com/photo/40/islphoto/535/genIslnoResize.25532535_2.jpg,34.1209651,-118.3188347
21926857,"$2,245,000","3087 Passmore Dr, Los Angeles, CA 90068",4 beds,4 baths,"3,049",https://www.redfin.com/CA/Los-Angeles/3087-Passmore-Dr-90068/home/21926857,https://ssl.cdn-redfin.com/photo/40/islphoto/925/genIslnoResize.25532925_0.jpg,34.1272078,-118.3539398
7132119,"$2,300,000","1900 Taft Ave, Los Angeles, CA 90068",5 beds,5 baths,"3,026",https://www.redfin.com/CA/Los-Angeles/1900-Taft-Ave-90068/home/7132119,https://ssl.cdn-redfin.com/photo/45/islphoto/009/genIslnoResize.P1-22009_0.jpg,34.1054668,-118.3144922
7130568,"$1,695,000","2506 Rinconia Dr, Los Angeles, CA 90068",3 beds,2 baths,"1,737",https://www.redfin.com/CA/Los-Angeles/2506-Rinconia-Dr-90068/home/7130568,https://ssl.cdn-redfin.com/photo/40/islphoto/389/genIslnoResize.25532389_0.jpg,34.1148167,-118.3252957
7128037,"$629,000","3480 Barham Blvd #105, Los Angeles, CA 90068",2 beds,2 baths,"1,129",https://www.redfin.com/CA/Los-Angeles/3480-Barham-Blvd-90068/unit-105/home/7128037,https://ssl.cdn-redfin.com/photo/40/islphoto/299/genIslnoResize.25532299_0.jpg,34.135386,-118.3418345
7128852,"$1,795,000","3074 Lake Hollywood Dr, Los Angeles, CA 90068",4 beds,2 baths,"1,903",https://www.redfin.com/CA/Los-Angeles/3074-Lake-Hollywood-Dr-90068/home/7128852,https://ssl.cdn-redfin.com/photo/40/islphoto/021/genIslnoResize.25532021_1.jpg,34.132603,-118.3395915
8117376,"$1,659,900","3907 Fredonia Dr, Los Angeles, CA 90068",4 beds,3 baths,"2,874",https://www.redfin.com/CA/Los-Angeles/3907-Fredonia-Dr-90068/home/8117376,https://ssl.cdn-redfin.com/photo/45/islphoto/209/genIslnoResize.TR25095209_0.jpg,34.1350439,-118.3632715
7131982,"$6,375,000","5751 Valley Oak Dr, Los Angeles, CA 90068",5 beds,5 baths,"4,185",https://www.redfin.com/CA/Los-Angeles/5751-Valley-Oak-Dr-90068/home/7131982,https://ssl.cdn-redfin.com/photo/40/islphoto/565/genIslnoResize.25531565_3.jpg,34.1098438,-118.3147612
7114950,"$2,695,000","2002 Hillcrest Rd, Los Angeles, CA 90068",3 beds,3 baths,"2,116",https://www.redfin.com/CA/Los-Angeles/2002-Hillcrest-Rd-90068/home/7114950,https://ssl.cdn-redfin.com/photo/40/islphoto/731/genIslnoResize.25531731_F.jpg,34.1070915,-118.3402436
5253353,"$1,795,000","3935 Kentucky Dr, Los Angeles, CA 90068",3 beds,4 baths,"2,300",https://www.redfin.com/CA/Los-Angeles/3935-Kentucky-Dr-90068/home/5253353,https://ssl.cdn-redfin.com/photo/45/islphoto/957/genIslnoResize.SR25092957_1.jpg,34.1358007,-118.3637918
7127468,"$399,000","2260 N Cahuenga Blvd #203, Los Angeles, CA 90068",1 bed,1 bath,853,https://www.redfin.com/CA/Los-Angeles/2260-N-Cahuenga-Blvd-90068/unit-203/home/7127468,https://ssl.cdn-redfin.com/photo/40/islphoto/747/genIslnoResize.25515747_6.jpg,34.1115062,-118.3329975
7114888,"$1,495,000","1977 Hillcrest Rd, Los Angeles, CA 90068",2 beds,2 baths,—,https://www.redfin.com/CA/Los-Angeles/1977-Hillcrest-Rd-90068/home/7114888,https://ssl.cdn-redfin.com/photo/40/islphoto/075/genIslnoResize.25530075_0.jpg,34.1066723,-118.3402478
79040846,"$1,295,000","6760 W Gill Way, Los Angeles, CA 90068",3 beds,4 baths,"1,859",https://www.redfin.com/CA/Los-Angeles/6760-Gill-Way-90068/home/79040846,https://ssl.cdn-redfin.com/photo/40/islphoto/949/genIslnoResize.25529949_0.jpg,34.1193864,-118.3409213
5311515,"$1,799,000","3820 Broadlawn Dr, Los Angeles, CA 90068",4 beds,3 baths,"2,629",https://www.redfin.com/CA/Los-Angeles/3820-Broadlawn-Dr-90068/home/5311515,https://ssl.cdn-redfin.com/photo/40/islphoto/493/genIslnoResize.25529493_2.jpg,34.1313283,-118.3573058
17242271,"$679,000","1929 Tamarind Ave #12, Los Angeles, CA 90068",2 beds,1 bath,840,https://www.redfin.com/CA/Los-Angeles/1929-Tamarind-Ave-90068/unit-12/home/17242271,https://ssl.cdn-redfin.com/photo/40/islphoto/753/genIslnoResize.25528753_3.jpg,34.1061472,-118.3196036
7130315,"$2,199,000","2832 Hollyridge Dr, Los Angeles, CA 90068",4 beds,3 baths,"2,334",https://www.redfin.com/CA/Los-Angeles/2832-Hollyridge-Dr-90068/home/7130315,https://ssl.cdn-redfin.com/photo/40/islphoto/595/genIslnoResize.25528595_0.jpg,34.120162,-118.3188209
146262192,"$1,297,000","2111 N Cahuenga Blvd #1, Los Angeles, CA 90068",3 beds,3.5 baths,"1,708",https://www.redfin.com/CA/Los-Angeles/2111-N-Cahuenga-Blvd-90068/unit-1/home/146262192,https://ssl.cdn-redfin.com/photo/40/islphoto/985/genIslnoResize.25525985_1.jpg,34.1091256,-118.331414
7130577,"$2,649,000","6201 Quebec Dr, Los Angeles, CA 90068",3 beds,4 baths,"3,584",https://www.redfin.com/CA/Los-Angeles/6201-Quebec-Dr-90068/home/7130577,https://ssl.cdn-redfin.com/photo/40/islphoto/807/genIslnoResize.25505807_0.jpg,34.1141471,-118.3251225
8148113,"$2,475,000","6930 Woodrow Wilson Dr, Los Angeles, CA 90068",4 beds,4 baths,"2,907",https://www.redfin.com/CA/Los-Angeles/6930-Woodrow-Wilson-Dr-90068/home/8148113,https://ssl.cdn-redfin.com/photo/40/islphoto/051/genIslnoResize.25526051_0.jpg,34.1248565,-118.3460229
7128026,"$3,995,000","3595 Wonder View Dr, Los Angeles, CA 90068",5 beds,5.5 baths,"5,254",https://www.redfin.com/CA/Los-Angeles/3595-Wonder-View-Dr-90068/home/7128026,https://ssl.cdn-redfin.com/photo/40/islphoto/649/genIslnoResize.25526649_0.jpg,34.1333464,-118.3364303
7130235,"$2,850,000","2820 Westshire Dr, Los Angeles, CA 90068",4 beds,4.5 baths,"3,642",https://www.redfin.com/CA/Los-Angeles/2820-Westshire-Dr-90068/home/7130235,https://ssl.cdn-redfin.com/photo/40/islphoto/731/genIslnoResize.25525731_1.jpg,34.1217347,-118.3203499
7127386,"$569,000","1940 N Highland Ave #29, Los Angeles, CA 90068",2 beds,2 baths,987,https://www.redfin.com/CA/Los-Angeles/1940-N-Highland-Ave-90068/unit-29/home/7127386,https://ssl.cdn-redfin.com/photo/40/islphoto/801/genIslnoResize.25523801_3.jpg,34.10648,-118.3368355
7128820,"$1,150,000",3384 Barham Blvd,3 beds,3 baths,"1,800",https://www.redfin.com/CA/Los-Angeles/3384-Barham-Blvd-90068/home/7128820,https://ssl.cdn-redfin.com/photo/272/islphoto/883/genIslnoResize.225001883_1.jpg,34.132748,-118.343802
